country;country_code;year_week;level;region;region_name;new_cases;tests_done;population;testing_rate;positivity_rate;testing_data_source
Italy;IT;2020-W50;subnational;ITI2;Umbria;1030;17595;882015;1994,864033;5,853935777;TESSy
Italy;IT;2020-W51;subnational;ITI2;Umbria;1043;21107;882015;2393,043202;4,941488606;TESSy
Italy;IT;2020-W52;subnational;ITI2;Umbria;870;15345;882015;1739,766331;5,669599218;TESSy
Italy;IT;2020-W53;subnational;ITI2;Umbria;1342;16543;882015;1875,591685;8,112192468;TESSy
Italy;IT;2021-W01;subnational;ITI2;Umbria;1461;19556;882015;2217,195853;7,470852935;TESSy
Italy;IT;2021-W02;subnational;ITI2;Umbria;1442;22073;882015;2502,565149;6,53286821;TESSy
Italy;IT;2021-W03;subnational;ITI2;Umbria;1738;27768;882015;3148,245778;6,259003169;TESSy
Italy;IT;2021-W04;subnational;ITI2;Umbria;2059;43868;882015;4973,61156;4,693626334;TESSy
Italy;IT;2021-W05;subnational;ITI2;Umbria;2480;50613;882015;5738,337783;4,899926896;TESSy
Italy;IT;2021-W06;subnational;ITI2;Umbria;2394;51913;882015;5885,727567;4,611561651;TESSy
Italy;IT;2021-W07;subnational;ITI2;Umbria;2021;42520;882015;4820,779692;4,753057385;TESSy
Italy;IT;2021-W08;subnational;ITI2;Umbria;1673;38895;882015;4409,788949;4,301324078;TESSy
Italy;IT;2021-W09;subnational;ITI2;Umbria;1719;40913;882015;4638,583244;4,201598514;TESSy
Italy;IT;2021-W10;subnational;ITI2;Umbria;1562;40587;882015;4601,622421;3,848522926;TESSy
Italy;IT;2020-W38;subnational;ITI3;Marche;194;9287;1525271;608,8754064;2,088941531;TESSy
Italy;IT;2020-W39;subnational;ITI3;Marche;163;9344;1525271;612,6124472;1,744434932;TESSy
Italy;IT;2020-W40;subnational;ITI3;Marche;268;11714;1525271;767,9946711;2,28786068;TESSy
Italy;IT;2020-W41;subnational;ITI3;Marche;512;13931;1525271;913,3458907;3,675256622;TESSy
Italy;IT;2020-W42;subnational;ITI3;Marche;933;15052;1525271;986,8410269;6,198511826;TESSy
Italy;IT;2020-W43;subnational;ITI3;Marche;2413;19832;1525271;1300,227959;12,16720452;TESSy
Italy;IT;2020-W44;subnational;ITI3;Marche;3119;20511;1525271;1344,744639;15,20647457;TESSy
Italy;IT;2020-W45;subnational;ITI3;Marche;3874;21706;1525271;1423,091372;17,84759974;TESSy
Italy;IT;2020-W46;subnational;ITI3;Marche;4547;23398;1525271;1534,022479;19,4332849;TESSy
Italy;IT;2020-W47;subnational;ITI3;Marche;3157;22206;1525271;1455,872432;14,21687832;TESSy
Italy;IT;2020-W48;subnational;ITI3;Marche;3051;18584;1525271;1218,406434;16,41734826;TESSy
Italy;IT;2020-W49;subnational;ITI3;Marche;2732;23555;1525271;1544,315731;11,59838675;TESSy
Italy;IT;2020-W50;subnational;ITI3;Marche;2434;23110;1525271;1515,140588;10,53223713;TESSy
Italy;IT;2020-W51;subnational;ITI3;Marche;2459;31003;1525271;2032,6224;7,931490501;TESSy
Italy;IT;2020-W52;subnational;ITI3;Marche;2397;26980;1525271;1768,865992;8,884358784;TESSy
Italy;IT;2020-W53;subnational;ITI3;Marche;3501;27867;1525271;1827,019592;12,56324685;TESSy
Italy;IT;2021-W01;subnational;ITI3;Marche;3819;34444;1525271;2258,221654;11,08756242;TESSy
Italy;IT;2021-W02;subnational;ITI3;Marche;3120;41775;1525271;2738,857554;7,468581688;TESSy
Italy;IT;2021-W03;subnational;ITI3;Marche;2835;44137;1525271;2893,715281;6,423182364;TESSy
Italy;IT;2021-W04;subnational;ITI3;Marche;2573;19079;1525271;1250,859683;13,48603176;TESSy
Italy;IT;2021-W05;subnational;ITI3;Marche;2636;32493;1525271;2130,309958;8,112516542;TESSy
Italy;IT;2021-W06;subnational;ITI3;Marche;2624;34374;1525271;2253,632305;7,633676616;TESSy
Italy;IT;2021-W07;subnational;ITI3;Marche;2920;36363;1525271;2384,035362;8,030140527;TESSy
Italy;IT;2021-W08;subnational;ITI3;Marche;4447;40549;1525271;2658,478395;10,96697822;TESSy
Italy;IT;2021-W09;subnational;ITI3;Marche;5157;43314;1525271;2839,757656;11,90608117;TESSy
Italy;IT;2021-W10;subnational;ITI3;Marche;5130;41409;1525271;2714,861818;12,38861117;TESSy
Italy;IT;2020-W38;subnational;ITI4;Lazio;1337;63956;5879082;1087,856914;2,090499719;TESSy
Italy;IT;2020-W39;subnational;ITI4;Lazio;1485;66039;5879082;1123,287615;2,24867124;TESSy
Italy;IT;2020-W40;subnational;ITI4;Lazio;1767;76030;5879082;1293,229113;2,324082599;TESSy
Italy;IT;2020-W41;subnational;ITI4;Lazio;2832;89028;5879082;1514,318052;3,181021701;TESSy
Italy;IT;2020-W42;subnational;ITI4;Lazio;6287;130848;5879082;2225,653597;4,80481169;TESSy
Italy;IT;2020-W43;subnational;ITI4;Lazio;10778;147838;5879082;2514,644293;7,290412479;TESSy
Italy;IT;2020-W44;subnational;ITI4;Lazio;12703;166437;5879082;2831,003208;7,632317333;TESSy
Italy;IT;2020-W45;subnational;ITI4;Lazio;17335;185824;5879082;3160,765575;9,328719649;TESSy
Italy;IT;2020-W46;subnational;ITI4;Lazio;18714;188071;5879082;3198,985828;9,950497419;TESSy
Italy;IT;2020-W47;subnational;ITI4;Lazio;18300;180721;5879082;3073,96631;10,12610599;TESSy
Italy;IT;2020-W48;subnational;ITI4;Lazio;14799;179074;5879082;3045,951732;8,264181288;TESSy
Italy;IT;2020-W49;subnational;ITI4;Lazio;11847;157652;5879082;2681,575117;7,514652526;TESSy
Italy;IT;2020-W50;subnational;ITI4;Lazio;9364;108309;5879082;1842,277417;8,64563425;TESSy
Italy;IT;2020-W51;subnational;ITI4;Lazio;9232;105405;5879082;1792,88195;8,758597789;TESSy
Italy;IT;2020-W52;subnational;ITI4;Lazio;8510;90349;5879082;1536,787546;9,419030648;TESSy
Italy;IT;2020-W53;subnational;ITI4;Lazio;10521;86647;5879082;1473,818532;12,14237077;TESSy
Italy;IT;2021-W01;subnational;ITI4;Lazio;11661;86949;5879082;1478,955388;13,41131008;TESSy
Italy;IT;2021-W02;subnational;ITI4;Lazio;9600;132918;5879082;2260,863176;7,222498082;TESSy
Italy;IT;2021-W03;subnational;ITI4;Lazio;8052;164488;5879082;2797,851773;4,895189923;TESSy
Italy;IT;2021-W04;subnational;ITI4;Lazio;7598;190244;5879082;3235,947381;3,993818465;TESSy
Italy;IT;2021-W05;subnational;ITI4;Lazio;7037;178329;5879082;3033,279686;3,946077194;TESSy
Italy;IT;2021-W06;subnational;ITI4;Lazio;6863;185072;5879082;3147,974463;3,708286505;TESSy
Italy;IT;2021-W07;subnational;ITI4;Lazio;6603;190310;5879082;3237,070005;3,469602228;TESSy
Italy;IT;2021-W08;subnational;ITI4;Lazio;8604;220676;5879082;3753,579215;3,898928746;TESSy
Italy;IT;2021-W09;subnational;ITI4;Lazio;10072;233073;5879082;3964,44547;4,321392868;TESSy
Italy;IT;2021-W10;subnational;ITI4;Lazio;11988;256495;5879082;4362,841001;4,673775317;TESSy
Latvia;LV;2020-W07;national;LV;Latvia;0;4;1907675;0,209679322;0;TESSy
Latvia;LV;2020-W08;national;LV;Latvia;0;6;1907675;0,314518983;0;TESSy
Latvia;LV;2020-W09;national;LV;Latvia;0;116;1907675;6,080700329;0;TESSy
Latvia;LV;2020-W10;national;LV;Latvia;3;217;1907675;11,3751032;1,382488479;TESSy
Latvia;LV;2020-W11;national;LV;Latvia;28;1010;1907675;52,94402873;2,772277228;TESSy
Latvia;LV;2020-W12;national;LV;Latvia;108;5220;1907675;273,6315148;2,068965517;TESSy
Latvia;LV;2020-W13;national;LV;Latvia;237;7232;1907675;379,1002136;3,27710177;TESSy
Latvia;LV;2020-W14;national;LV;Latvia;157;6875;1907675;360,3863342;2,283636364;TESSy
Latvia;LV;2020-W15;national;LV;Latvia;118;7534;1907675;394,9310024;1,566233077;TESSy
Latvia;LV;2020-W16;national;LV;Latvia;76;7667;1907675;401,9028398;0,99126125;TESSy
Latvia;LV;2020-W17;national;LV;Latvia;85;11736;1907675;615,1991298;0,724267212;TESSy
Latvia;LV;2020-W18;national;LV;Latvia;67;16628;1907675;871,6369403;0,402934809;TESSy
Latvia;LV;2020-W19;national;LV;Latvia;60;12347;1907675;647,2276462;0,485948004;TESSy
Latvia;LV;2020-W20;national;LV;Latvia;69;11813;1907675;619,2354568;0,58410226;TESSy
Latvia;LV;2020-W21;national;LV;Latvia;39;10644;1907675;557,956675;0,366403608;TESSy
Latvia;LV;2020-W22;national;LV;Latvia;19;10022;1907675;525,3515405;0,189582918;TESSy
Latvia;LV;2020-W23;national;LV;Latvia;22;8589;1907675;450,2339235;0,256141576;TESSy
Latvia;LV;2020-W24;national;LV;Latvia;9;9790;1907675;513,1901398;0,091930541;TESSy
Latvia;LV;2020-W25;national;LV;Latvia;14;10411;1907675;545,7428545;0,134473153;TESSy
Latvia;LV;2020-W26;national;LV;Latvia;5;10055;1907675;527,0813949;0,049726504;TESSy
Latvia;LV;2020-W27;national;LV;Latvia;8;9011;1907675;472,3550919;0,08878038;TESSy
Latvia;LV;2020-W28;national;LV;Latvia;49;11121;1907675;582,9609341;0,440607859;TESSy
Latvia;LV;2020-W29;national;LV;Latvia;19;11981;1907675;628,0419883;0,158584425;TESSy
Latvia;LV;2020-W30;national;LV;Latvia;27;10142;1907675;531,6419201;0,266219681;TESSy
Latvia;LV;2020-W31;national;LV;Latvia;24;10240;1907675;536,7790635;0,234375;TESSy
Latvia;LV;2020-W32;national;LV;Latvia;47;12224;1907675;640,7800071;0,384489529;TESSy
Latvia;LV;2020-W33;national;LV;Latvia;32;12102;1907675;634,3847878;0,264419104;TESSy
Latvia;LV;2020-W34;national;LV;Latvia;15;11841;1907675;620,703212;0,12667849;TESSy
Latvia;LV;2020-W35;national;LV;Latvia;56;13232;1907675;693,6191961;0,423216445;TESSy
Latvia;LV;2020-W36;national;LV;Latvia;35;13549;1907675;710,2362824;0,258321647;TESSy
Latvia;LV;2020-W37;national;LV;Latvia;46;14409;1907675;755,3173365;0,319244916;TESSy
Latvia;LV;2020-W38;national;LV;Latvia;51;16575;1907675;868,8586892;0,307692308;TESSy
Latvia;LV;2020-W39;national;LV;Latvia;151;15590;1907675;817,2251563;0,968569596;TESSy
Latvia;LV;2020-W40;national;LV;Latvia;410;23997;1907675;1257,918671;1,708546902;TESSy
Latvia;LV;2020-W41;national;LV;Latvia;584;27014;1907675;1416,069299;2,161842008;TESSy
Latvia;LV;2020-W42;national;LV;Latvia;780;29128;1907675;1526,884821;2,677835759;TESSy
Latvia;LV;2020-W43;national;LV;Latvia;1228;33024;1907675;1731,11248;3,718507752;TESSy
Latvia;LV;2020-W44;national;LV;Latvia;1458;34156;1907675;1790,451728;4,268649725;TESSy
Latvia;LV;2020-W45;national;LV;Latvia;1959;39798;1907675;2086,204411;4,922357907;TESSy
Latvia;LV;2020-W46;national;LV;Latvia;2452;40817;1907675;2139,620218;6,00730088;TESSy
Latvia;LV;2020-W47;national;LV;Latvia;2573;37881;1907675;1985,715596;6,792323328;TESSy
Latvia;LV;2020-W48;national;LV;Latvia;3855;45757;1907675;2398,574181;8,424940446;TESSy
Latvia;LV;2020-W49;national;LV;Latvia;4338;50199;1907675;2631,423067;8,641606407;TESSy
Latvia;LV;2020-W50;national;LV;Latvia;4362;56133;1907675;2942,482341;7,770829993;TESSy
Latvia;LV;2020-W51;national;LV;Latvia;5265;57792;1907675;3029,44684;9,110257475;TESSy
Latvia;LV;2020-W52;national;LV;Latvia;5390;50477;1907675;2645,99578;10,67813063;TESSy
Latvia;LV;2020-W53;national;LV;Latvia;6167;52364;1907675;2744,912;11,77717516;TESSy
Latvia;LV;2021-W01;national;LV;Latvia;7071;75846;1907675;3975,834458;9,322838383;TESSy
Latvia;LV;2021-W02;national;LV;Latvia;6096;72045;1907675;3776,586683;8,461378305;TESSy
Latvia;LV;2021-W03;national;LV;Latvia;5344;70101;1907675;3674,682532;7,623286401;TESSy
Latvia;LV;2021-W04;national;LV;Latvia;5233;66460;1907675;3483,82193;7,873909118;TESSy
Latvia;LV;2021-W05;national;LV;Latvia;5559;69114;1907675;3622,94416;8,04323292;TESSy
Latvia;LV;2021-W06;national;LV;Latvia;4906;68325;1907675;3581,584914;7,180387852;TESSy
Latvia;LV;2021-W07;national;LV;Latvia;4813;66173;1907675;3468,777439;7,273359225;TESSy
Latvia;LV;2021-W08;national;LV;Latvia;4667;70477;1907675;3694,392389;6,622018531;TESSy
Latvia;LV;2021-W09;national;LV;Latvia;4145;81179;1907675;4255,389414;5,10600032;TESSy
Latvia;LV;2021-W10;national;LV;Latvia;3450;90921;1907675;4766,063402;3,79450292;TESSy
Lithuania;LT;2020-W08;national;LT;Lithuania;0;47;2794090;1,682121907;0;TESSy
Lithuania;LT;2020-W09;national;LT;Lithuania;1;118;2794090;4,223199682;0,847457627;TESSy
Lithuania;LT;2020-W10;national;LT;Lithuania;0;95;2794090;3,400033642;0;TESSy
Lithuania;LT;2020-W11;national;LT;Lithuania;13;364;2794090;13,02749732;3,571428571;TESSy
Lithuania;LT;2020-W12;national;LT;Lithuania;129;1737;2794090;62,16693091;7,426597582;TESSy
Lithuania;LT;2020-W13;national;LT;Lithuania;341;7530;2794090;269,4974034;4,528552457;TESSy
Lithuania;LT;2020-W14;national;LT;Lithuania;327;15710;2794090;562,258195;2,081476766;TESSy
Lithuania;LT;2020-W15;national;LT;Lithuania;251;15902;2794090;569,1298419;1,578417809;TESSy
Lithuania;LT;2020-W16;national;LT;Lithuania;264;3174;2794090;113,5969135;8,31758034;TESSy
Lithuania;LT;2020-W17;national;LT;Lithuania;112;40158;2794090;1437,247905;0,278898352;Country website
Lithuania;LT;2020-W18;national;LT;Lithuania;0;35365;2794090;1265,707261;0;Country website
Lithuania;LT;2020-W19;national;LT;Lithuania;69;41648;2794090;1490,574749;0,165674222;Country website
Lithuania;LT;2020-W20;national;LT;Lithuania;62;43124;2794090;1543,400535;0,14377145;Country website
Lithuania;LT;2020-W21;national;LT;Lithuania;82;37046;2794090;1325,869961;0,221346434;Country website
Lithuania;LT;2020-W22;national;LT;Lithuania;52;34491;2794090;1234,426951;0,150763967;Country website
Lithuania;LT;2020-W23;national;LT;Lithuania;39;30002;2794090;1073,766414;0,129991334;Country website
Lithuania;LT;2020-W24;national;LT;Lithuania;54;28037;2794090;1003,439402;0,192602632;Country website
Lithuania;LT;2020-W25;national;LT;Lithuania;30;28163;2794090;1007,948921;0,106522743;Country website
Lithuania;LT;2020-W26;national;LT;Lithuania;18;23234;2794090;831,5408595;0,077472669;Country website
Lithuania;LT;2020-W27;national;LT;Lithuania;20;23926;2794090;856,3074203;0,083591072;Country website
Lithuania;LT;2020-W28;national;LT;Lithuania;33;16933;2794090;606,0291544;0,194885726;Country website
Lithuania;LT;2020-W29;national;LT;Lithuania;63;17435;2794090;623,995648;0,361342128;Country website
Lithuania;LT;2020-W30;national;LT;Lithuania;76;4700;2794090;168,2121907;1,617021277;Country website
Lithuania;LT;2020-W31;national;LT;Lithuania;102;21815;2794090;780,7550938;0,467568187;Country website
Lithuania;LT;2020-W32;national;LT;Lithuania;142;22423;2794090;802,5153091;0,63327833;Country website
Lithuania;LT;2020-W33;national;LT;Lithuania;164;24651;2794090;882,2550455;0,665287412;Country website
Lithuania;LT;2020-W35;national;LT;Lithuania;239;27826;2794090;995,8877488;0,858908934;Country website
Lithuania;LT;2020-W36;national;LT;Lithuania;209;25983;2794090;929,9270961;0,804372089;Country website
Lithuania;LT;2020-W37;national;LT;Lithuania;252;28052;2794090;1003,97625;0,89833167;Country website
Lithuania;LT;2020-W38;national;LT;Lithuania;409;29695;2794090;1062,778937;1,377336252;Country website
Lithuania;LT;2020-W39;national;LT;Lithuania;641;33704;2794090;1206,260357;1,901851412;Country website
Lithuania;LT;2020-W40;national;LT;Lithuania;800;37752;2794090;1351,13758;2,119093028;Country website
Lithuania;LT;2020-W42;national;LT;Lithuania;1399;48184;2794090;1724,497063;2,903453429;TESSy
Lithuania;LT;2020-W43;national;LT;Lithuania;2663;55103;2794090;1972,126882;4,832767726;TESSy
Lithuania;LT;2020-W44;national;LT;Lithuania;5535;63835;2794090;2284,643659;8,670791885;TESSy
Lithuania;LT;2020-W45;national;LT;Lithuania;8980;70274;2794090;2515,09436;12,77855252;TESSy
Lithuania;LT;2020-W46;national;LT;Lithuania;10059;77463;2794090;2772,387432;12,98555439;TESSy
Lithuania;LT;2020-W47;national;LT;Lithuania;12289;79124;2794090;2831,834336;15,53131793;TESSy
Lithuania;LT;2020-W48;national;LT;Lithuania;14278;81580;2794090;2919,734153;17,50183869;TESSy
Lithuania;LT;2020-W49;national;LT;Lithuania;14711;79801;2794090;2856,064049;18,43460608;TESSy
Lithuania;LT;2020-W50;national;LT;Lithuania;18985;86236;2794090;3086,371591;22,01516768;TESSy
Lithuania;LT;2020-W51;national;LT;Lithuania;19466;92154;2794090;3298,175792;21,12333702;TESSy
Lithuania;LT;2020-W52;national;LT;Lithuania;17882;72495;2794090;2594,583567;24,66652873;TESSy
Lithuania;LT;2020-W53;national;LT;Lithuania;15618;70045;2794090;2506,898489;22,29709472;TESSy
Lithuania;LT;2021-W01;national;LT;Lithuania;12459;85015;2794090;3042,672212;14,65506087;TESSy
Lithuania;LT;2021-W02;national;LT;Lithuania;7546;66944;2794090;2395,914233;11,27210803;TESSy
Lithuania;LT;2021-W03;national;LT;Lithuania;9174;61005;2794090;2183,358446;15,03811163;TESSy
Lithuania;LT;2021-W04;national;LT;Lithuania;5727;58978;2794090;2110,812465;9,710400488;TESSy
Lithuania;LT;2021-W05;national;LT;Lithuania;4146;50695;2794090;1814,365321;8,178321333;TESSy
Lithuania;LT;2021-W06;national;LT;Lithuania;3898;49089;2794090;1756,886858;7,940679175;TESSy
Lithuania;LT;2021-W07;national;LT;Lithuania;3396;43444;2794090;1554,85328;7,816959764;TESSy
Lithuania;LT;2021-W08;national;LT;Lithuania;5065;50010;2794090;1789,849289;10,12797441;TESSy
Lithuania;LT;2021-W09;national;LT;Lithuania;3032;50868;2794090;1820,556961;5,960525281;TESSy
Lithuania;LT;2021-W10;national;LT;Lithuania;3214;50603;2794090;1811,072657;6,351402091;TESSy
Lithuania;LT;2020-W43;subnational;LT01;Sostines Regionas;1180;19386;810538;2391,744742;6,086866811;TESSy
Lithuania;LT;2020-W44;subnational;LT01;Sostines Regionas;1707;21168;810538;2611,598716;8,064058957;TESSy
Lithuania;LT;2020-W45;subnational;LT01;Sostines Regionas;2688;21982;810538;2712,02584;12,2281867;TESSy
Lithuania;LT;2020-W46;subnational;LT01;Sostines Regionas;2835;22781;810538;2810,602341;12,44458101;TESSy
Lithuania;LT;2020-W47;subnational;LT01;Sostines Regionas;3127;23534;810538;2903,503599;13,287159;TESSy
Lithuania;LT;2020-W48;subnational;LT01;Sostines Regionas;3166;23733;810538;2928,055193;13,340075;TESSy
Lithuania;LT;2020-W49;subnational;LT01;Sostines Regionas;3704;22309;810538;2752,369414;16,60316464;TESSy
Lithuania;LT;2020-W50;subnational;LT01;Sostines Regionas;4836;25187;810538;3107,442217;19,20038115;TESSy
Lithuania;LT;2020-W51;subnational;LT01;Sostines Regionas;5575;30001;810538;3701,368721;18,58271391;TESSy
Lithuania;LT;2020-W52;subnational;LT01;Sostines Regionas;6134;25154;810538;3103,370848;24,38578357;TESSy
Lithuania;LT;2020-W53;subnational;LT01;Sostines Regionas;5227;22829;810538;2816,524333;22,89631609;TESSy
Lithuania;LT;2021-W01;subnational;LT01;Sostines Regionas;4071;27521;810538;3395,399105;14,79234039;TESSy
Lithuania;LT;2021-W02;subnational;LT01;Sostines Regionas;2514;21095;810538;2602,592352;11,917516;TESSy
Lithuania;LT;2021-W03;subnational;LT01;Sostines Regionas;2348;20392;810538;2515,859836;11,51431934;TESSy
Lithuania;LT;2021-W04;subnational;LT01;Sostines Regionas;2033;20049;810538;2473,542265;10,14015662;TESSy
Lithuania;LT;2021-W05;subnational;LT01;Sostines Regionas;1280;17187;810538;2120,443459;7,447489382;TESSy
Lithuania;LT;2021-W06;subnational;LT01;Sostines Regionas;1079;16495;810538;2035,068066;6,541376175;TESSy
Lithuania;LT;2021-W07;subnational;LT01;Sostines Regionas;1305;13851;810538;1708,864976;9,421702404;TESSy
Lithuania;LT;2021-W08;subnational;LT01;Sostines Regionas;1560;16947;810538;2090,833496;9,205169056;TESSy
Lithuania;LT;2021-W09;subnational;LT01;Sostines Regionas;1322;17075;810538;2106,625476;7,742313324;TESSy
Lithuania;LT;2021-W10;subnational;LT01;Sostines Regionas;1692;21177;810538;2612,70909;7,989800255;TESSy
Lithuania;LT;2020-W43;subnational;LT02;Vidurio Ir Vakaru Lietuvos Regionas;2044;35717;220405,1111;16205,15959;5,72276507;TESSy
Lithuania;LT;2020-W44;subnational;LT02;Vidurio Ir Vakaru Lietuvos Regionas;3895;42667;220405,1111;19358,444;9,128834931;TESSy
Lithuania;LT;2020-W45;subnational;LT02;Vidurio Ir Vakaru Lietuvos Regionas;6435;48292;220405,1111;21910,56267;13,32518844;TESSy
Lithuania;LT;2020-W46;subnational;LT02;Vidurio Ir Vakaru Lietuvos Regionas;7324;54682;220405,1111;24809,76949;13,39380418;TESSy
Lithuania;LT;2020-W47;subnational;LT02;Vidurio Ir Vakaru Lietuvos Regionas;9131;55590;220405,1111;25221,73815;16,42561612;TESSy
Lithuania;LT;2020-W48;subnational;LT02;Vidurio Ir Vakaru Lietuvos Regionas;9907;57847;220405,1111;26245,76159;17,12621225;TESSy
Lithuania;LT;2020-W49;subnational;LT02;Vidurio Ir Vakaru Lietuvos Regionas;10956;57492;220405,1111;26084,69455;19,05656439;TESSy
Lithuania;LT;2020-W50;subnational;LT02;Vidurio Ir Vakaru Lietuvos Regionas;14049;61049;220405,1111;27698,54097;23,01266196;TESSy
Lithuania;LT;2020-W51;subnational;LT02;Vidurio Ir Vakaru Lietuvos Regionas;13765;62153;220405,1111;28199,43679;22,14695992;TESSy
Lithuania;LT;2020-W52;subnational;LT02;Vidurio Ir Vakaru Lietuvos Regionas;11643;47341;220405,1111;21479,08447;24,5939038;TESSy
Lithuania;LT;2020-W53;subnational;LT02;Vidurio Ir Vakaru Lietuvos Regionas;10260;47216;220405,1111;21422,37073;21,72992206;TESSy
Lithuania;LT;2021-W01;subnational;LT02;Vidurio Ir Vakaru Lietuvos Regionas;8339;57494;220405,1111;26085,60197;14,50412217;TESSy
Lithuania;LT;2021-W02;subnational;LT02;Vidurio Ir Vakaru Lietuvos Regionas;4999;45849;220405,1111;20802,14917;10,90318218;TESSy
Lithuania;LT;2021-W03;subnational;LT02;Vidurio Ir Vakaru Lietuvos Regionas;4341;40613;220405,1111;18426,52368;10,68869574;TESSy
Lithuania;LT;2021-W04;subnational;LT02;Vidurio Ir Vakaru Lietuvos Regionas;3603;38929;220405,1111;17662,47607;9,255310951;TESSy
Lithuania;LT;2021-W05;subnational;LT02;Vidurio Ir Vakaru Lietuvos Regionas;2663;33508;220405,1111;15202,91423;7,947355855;TESSy
Lithuania;LT;2021-W06;subnational;LT02;Vidurio Ir Vakaru Lietuvos Regionas;2140;32594;220405,1111;14788,2233;6,565625575;TESSy
Lithuania;LT;2021-W07;subnational;LT02;Vidurio Ir Vakaru Lietuvos Regionas;1942;29593;220405,1111;13426,63963;6,562362721;TESSy
Lithuania;LT;2021-W08;subnational;LT02;Vidurio Ir Vakaru Lietuvos Regionas;1922;33063;220405,1111;15001,01329;5,813144603;TESSy
Lithuania;LT;2021-W09;subnational;LT02;Vidurio Ir Vakaru Lietuvos Regionas;1585;33793;220405,1111;15332,22158;4,690320481;TESSy
Lithuania;LT;2021-W10;subnational;LT02;Vidurio Ir Vakaru Lietuvos Regionas;1379;29426;220405,1111;13350,87006;4,686331815;TESSy
Luxembourg;LU;2020-W09;national;LU;Luxembourg;1;41;626108;6,548391012;2,43902439;TESSy
Luxembourg;LU;2020-W10;national;LU;Luxembourg;4;558;626108;89,12200451;0,716845878;TESSy
Luxembourg;LU;2020-W11;national;LU;Luxembourg;72;4708;626108;751,9469484;1,52931181;TESSy
Luxembourg;LU;2020-W12;national;LU;Luxembourg;721;13840;626108;2210,481259;5,209537572;TESSy
Luxembourg;LU;2020-W13;national;LU;Luxembourg;1152;16787;626108;2681,166827;6,862453089;TESSy
Luxembourg;LU;2020-W14;national;LU;Luxembourg;854;12195;626108;1947,747034;7,002870029;TESSy
Luxembourg;LU;2020-W15;national;LU;Luxembourg;477;10085;626108;1610,744472;4,729796728;TESSy
Luxembourg;LU;2020-W16;national;LU;Luxembourg;269;10687;626108;1706,894018;2,517076822;TESSy
Luxembourg;LU;2020-W17;national;LU;Luxembourg;173;14352;626108;2292,256288;1,205406912;TESSy
Luxembourg;LU;2020-W18;national;LU;Luxembourg;101;16016;626108;2558,025133;0,630619381;TESSy
Luxembourg;LU;2020-W19;national;LU;Luxembourg;62;14719;626108;2350,872373;0,421224268;TESSy
Luxembourg;LU;2020-W20;national;LU;Luxembourg;59;14297;626108;2283,471861;0,412673988;TESSy
Luxembourg;LU;2020-W21;national;LU;Luxembourg;47;16766;626108;2677,812774;0,280329238;TESSy
Luxembourg;LU;2020-W22;national;LU;Luxembourg;26;20541;626108;3280,743897;0,126576116;TESSy
Luxembourg;LU;2020-W23;national;LU;Luxembourg;21;33994;626108;5429,414734;0,061775607;TESSy
Luxembourg;LU;2020-W24;national;LU;Luxembourg;31;58137;626108;9285,458739;0,053322325;TESSy
Luxembourg;LU;2020-W25;national;LU;Luxembourg;50;63620;626108;10161,18625;0,078591638;TESSy
Luxembourg;LU;2020-W26;national;LU;Luxembourg;122;86134;626108;13757,0515;0,141639771;TESSy
Luxembourg;LU;2020-W27;national;LU;Luxembourg;280;117103;626108;18703,32275;0,239105745;TESSy
Luxembourg;LU;2020-W28;national;LU;Luxembourg;403;139895;626108;22343,58928;0,288073198;TESSy
Luxembourg;LU;2020-W29;national;LU;Luxembourg;558;146017;626108;23321,37586;0,382147284;TESSy
Luxembourg;LU;2020-W30;national;LU;Luxembourg;789;120865;626108;19304,17755;0,65279444;TESSy
Luxembourg;LU;2020-W31;national;LU;Luxembourg;423;98253;626108;15692,66005;0,430521205;TESSy
Luxembourg;LU;2020-W32;national;LU;Luxembourg;418;76316;626108;12188,95143;0,547722627;TESSy
Luxembourg;LU;2020-W33;national;LU;Luxembourg;326;70115;626108;11198,54722;0,464950439;TESSy
Luxembourg;LU;2020-W34;national;LU;Luxembourg;265;75409;626108;12044,08824;0,35141694;TESSy
Luxembourg;LU;2020-W35;national;LU;Luxembourg;0;86666;626108;13842,02087;0;TESSy
Luxembourg;LU;2020-W36;national;LU;Luxembourg;271;99870;626108;15950,92221;0,271352759;TESSy
Luxembourg;LU;2020-W37;national;LU;Luxembourg;298;92712;626108;14807,66896;0,32142549;TESSy
Luxembourg;LU;2020-W38;national;LU;Luxembourg;610;78999;626108;12617,47175;0,772161673;TESSy
Luxembourg;LU;2020-W39;national;LU;Luxembourg;553;76863;626108;12276,31655;0,7194619;TESSy
Luxembourg;LU;2020-W40;national;LU;Luxembourg;352;79912;626108;12763,29323;0,440484533;TESSy
Luxembourg;LU;2020-W41;national;LU;Luxembourg;651;89427;626108;14282,9991;0,727968063;TESSy
Luxembourg;LU;2020-W42;national;LU;Luxembourg;1286;110793;626108;17695,5094;1,16072315;TESSy
Luxembourg;LU;2020-W43;national;LU;Luxembourg;3558;140803;626108;22488,61219;2,526934795;TESSy
Luxembourg;LU;2020-W44;national;LU;Luxembourg;4578;71978;626108;11496,09971;6,360276751;TESSy
Luxembourg;LU;2020-W45;national;LU;Luxembourg;3699;67734;626108;10818,26139;5,461068297;TESSy
